Ano;Código Município;Município;UF;IBC;Cobertura Pop. 4G5G;Densidade SMP;HHI SMP;Densidade SCM;HHI SCM;Adensamento Estações;Fibra;Cobertura área agricultável
2023;3116902;Comendador Gomes - MG;MG;41,40;0,6069;58,97;4064;5,09;5441;28,85;0;
2023;3117009;Comercinho - MG;MG;29,77;0,6201;52,44;6877;7,18;9071;6,01;0;
2023;3117108;Conceição da Aparecida - MG;MG;51,81;0,7797;47,45;9723;8,67;4928;4,82;1;
2023;3117207;Conceição das Pedras - MG;MG;51,02;0,7779;41,10;9750;8,35;4500;7,22;1;
2023;3117306;Conceição das Alagoas - MG;MG;66,32;0,9617;61,60;3297;17,45;4786;5,64;1;
2023;3117405;Conceição de Ipanema - MG;MG;49,29;0,6355;29,55;6680;8,23;2468;6,80;1;
2023;3117504;Conceição do Mato Dentro - MG;MG;63,32;0,8257;70,50;4433;17,34;8957;8,63;1;
2023;3117603;Conceição do Pará - MG;MG;62,82;0,9260;45,47;5036;18,37;3549;11,08;1;
2023;3117702;Conceição do Rio Verde - MG;MG;41,70;0,9553;56,76;6168;14,59;4814;4,78;0;
2023;3117801;Conceição dos Ouros - MG;MG;57,94;0,9100;50,44;4467;16,37;9333;3,68;1;
2023;3117836;Cônego Marinho - MG;MG;24,40;0,6465;34,77;9971;1,88;5100;5,53;0;
2023;3117876;Confins - MG;MG;76,71;1,0000;70,43;3492;32,41;4134;17,69;1;
2023;3117900;Congonhal - MG;MG;64,41;0,9453;66,62;4637;9,84;3206;2,71;1;
2023;3118007;Congonhas - MG;MG;67,38;0,9999;70,01;4905;20,17;6961;6,62;1;
2023;3118106;Congonhas do Norte - MG;MG;38,63;0,8992;48,99;5881;16,67;7714;8,28;0;
2023;3118205;Conquista - MG;MG;47,78;0,9630;67,43;5575;18,50;4441;10,46;0;
2023;3118304;Conselheiro Lafaiete - MG;MG;69,08;0,9987;70,09;4054;22,95;5444;4,03;1;
2023;3118403;Conselheiro Pena - MG;MG;63,77;0,9075;64,87;6226;15,63;3594;4,32;1;
2023;3118502;Consolação - MG;MG;61,72;0,7415;61,17;9854;24,18;6091;19,19;1;
2023;3118601;Contagem - MG;MG;71,69;1,0000;69,96;3457;20,29;1265;4,55;1;
2023;3118700;Coqueiral - MG;MG;57,70;0,9158;58,95;8600;7,37;5099;5,54;1;
2023;3118809;Coração de Jesus - MG;MG;35,45;0,7794;51,01;6097;1,80;2456;5,12;0;
2023;3118908;Cordisburgo - MG;MG;63,89;0,8168;63,28;4920;15,05;4348;10,60;1;
2023;3119005;Cordislândia - MG;MG;56,90;0,9359;47,88;9334;15,79;6786;9,38;1;
2023;3119104;Corinto - MG;MG;58,98;0,9194;60,35;7963;8,05;4639;5,10;1;
2023;3119203;Coroaci - MG;MG;29,91;0,7537;33,02;5650;2,37;3985;4,59;0;
2023;3119302;Coromandel - MG;MG;62,78;0,8446;62,66;4666;12,67;3649;5,19;1;
2023;3119401;Coronel Fabriciano - MG;MG;67,10;0,9983;64,65;4132;12,60;2170;4,30;1;
2023;3119500;Coronel Murta - MG;MG;54,44;0,8052;47,57;5029;1,56;5024;6,10;1;
2023;3119609;Coronel Pacheco - MG;MG;60,24;0,9444;52,61;6219;8,11;6498;14,48;1;
2023;3119708;Coronel Xavier Chaves - MG;MG;37,07;0,8591;53,36;7789;12,12;7828;11,47;0;
2023;3119807;Córrego Danta - MG;MG;73,66;0,8642;70,60;6718;11,16;3455;43,92;1;
2023;3119906;Córrego do Bom Jesus - MG;MG;54,73;0,9022;37,48;6818;17,64;9100;9,36;1;
2023;3119955;Córrego Fundo - MG;MG;57,99;0,9980;55,91;9591;10,66;6916;8,15;1;
2023;3120003;Córrego Novo - MG;MG;37,22;0,9175;51,45;7062;0,10;3964;10,43;0;
2023;3120102;Couto de Magalhães de Minas - MG;MG;35,73;0,9439;49,83;9922;9,98;4496;4,71;0;
2023;3120151;Crisólita - MG;MG;51,13;0,6730;36,85;4806;1,78;2641;5,70;1;
2023;3120201;Cristais - MG;MG;64,03;0,8648;62,72;3557;17,88;4998;3,28;1;
2023;3120300;Cristália - MG;MG;28,62;0,6285;47,80;9606;6,58;4808;3,91;0;
2023;3120409;Cristiano Otoni - MG;MG;67,77;0,9884;66,60;5278;18,05;5114;10,71;1;
2023;3120508;Cristina - MG;MG;57,30;0,8406;44,00;4728;9,51;3304;4,82;1;
2023;3120607;Crucilândia - MG;MG;40,14;0,9125;57,57;4968;6,64;4892;5,52;0;
2023;3120706;Cruzeiro da Fortaleza - MG;MG;50,04;0,9874;70,89;5145;16,66;5461;17,04;0;
2023;3120805;Cruzília - MG;MG;59,86;0,9440;61,24;8273;8,45;3570;3,91;1;
2023;3120839;Cuparaque - MG;MG;40,42;0,9616;60,05;8438;3,80;3176;10,04;0;
2023;3120870;Curral de Dentro - MG;MG;52,90;0,8709;53,94;9952;9,73;8599;5,40;1;
2023;3120904;Curvelo - MG;MG;63,64;0,9485;70,14;7434;9,89;3596;5,60;1;
2023;3121001;Datas - MG;MG;35,37;0,8440;53,32;9855;15,73;7219;7,32;0;
2023;3121100;Delfim Moreira - MG;MG;45,22;0,5674;32,01;9731;12,06;4383;3,77;1;
2023;3121209;Delfinópolis - MG;MG;38,26;0,8034;58,87;6627;8,04;4542;7,15;0;
2023;3121258;Delta - MG;MG;69,30;0,9878;64,06;2910;17,42;2734;6,67;1;
2023;3121308;Descoberto - MG;MG;62,14;0,9472;54,35;4761;12,01;4215;6,09;1;
2023;3121407;Desterro de Entre Rios - MG;MG;41,29;0,8283;66,17;5265;0,39;2718;9,15;0;
2023;3121506;Desterro do Melo - MG;MG;62,40;0,9106;63,43;3669;10,06;8484;10,02;1;
2023;3121605;Diamantina - MG;MG;64,67;0,9107;69,67;6095;15,51;5059;6,29;1;
2023;3121704;Diogo de Vasconcelos - MG;MG;41,79;0,9593;50,72;5169;7,04;3302;11,27;0;
2023;3121803;Dionísio - MG;MG;36,75;0,9542;46,76;7643;3,41;3825;8,76;0;
2023;3121902;Divinésia - MG;MG;36,74;0,9261;58,45;6085;1,40;7967;7,10;0;
2023;3122009;Divino - MG;MG;35,86;0,9144;52,81;8911;11,07;5574;2,90;0;
2023;3122108;Divino das Laranjeiras - MG;MG;38,61;0,9203;51,30;6536;16,74;8962;9,57;0;
2023;3122207;Divinolândia de Minas - MG;MG;61,95;0,8974;61,25;5102;10,90;4307;4,60;1;
2023;3122306;Divinópolis - MG;MG;73,43;0,9937;70,71;3233;24,57;1764;7,01;1;
2023;3122355;Divisa Alegre - MG;MG;63,65;0,9899;70,09;5065;4,15;4904;4,75;1;
2023;3122405;Divisa Nova - MG;MG;54,17;0,9056;51,24;9928;18,43;9333;3,42;1;
2023;3122454;Divisópolis - MG;MG;32,25;0,7589;42,28;4975;2,61;4303;2,94;0;
2023;3122470;Dom Bosco - MG;MG;27,03;0,5942;44,35;9830;1,61;3310;5,41;0;
2023;3122504;Dom Cavati - MG;MG;39,30;0,9919;58,38;5799;9,47;9032;6,12;0;
2023;3122603;Dom Joaquim - MG;MG;40,04;0,7063;68,85;4945;16,29;8893;8,16;0;
2023;3122702;Dom Silvério - MG;MG;66,11;0,9263;60,20;4922;25,03;4775;5,74;1;
2023;3122801;Dom Viçoso - MG;MG;61,00;0,9776;57,85;9467;12,02;3823;9,69;1;
2023;3122900;Dona Eusébia - MG;MG;55,43;0,9982;40,89;9365;14,00;4736;3,28;1;
2023;3123007;Dores de Campos - MG;MG;59,02;0,9750;57,19;8058;17,60;7800;3,00;1;
2023;3123106;Dores de Guanhães - MG;MG;49,74;0,6376;31,98;5164;1,06;2168;7,95;1;
2023;3123205;Dores do Indaiá - MG;MG;59,50;0,9329;61,38;6360;12,68;8671;5,54;1;
2023;3123304;Dores do Turvo - MG;MG;33,55;0,8280;44,79;4992;1,44;5909;6,02;0;
2023;3123403;Doresópolis - MG;MG;43,06;0,9910;50,73;8282;0,56;2423;27,38;0;
2023;3123502;Douradoquara - MG;MG;42,66;0,8530;58,75;5077;5,21;3667;16,40;0;
2023;3123528;Durandé - MG;MG;58,43;0,8354;54,40;9783;14,70;3560;10,23;1;
2023;3123601;Elói Mendes - MG;MG;61,34;0,9497;56,16;7380;18,24;4576;3,80;1;
2023;3123700;Engenheiro Caldas - MG;MG;55,48;0,9913;41,23;5332;2,95;5520;4,40;1;
2023;3123809;Engenheiro Navarro - MG;MG;50,90;0,8655;48,91;9211;2,08;7756;6,30;1;
2023;3123858;Entre Folhas - MG;MG;53,77;0,9357;46,57;8275;1,77;5154;5,79;1;
2023;3123908;Entre Rios de Minas - MG;MG;61,03;0,9064;59,43;7281;15,95;4711;4,75;1;
2023;3124005;Ervália - MG;MG;55,69;0,8992;47,02;5068;1,46;4230;3,46;1;
2023;3124104;Esmeraldas - MG;MG;68,03;0,9831;61,69;3892;14,61;945;5,84;1;
2023;3124203;Espera Feliz - MG;MG;60,32;0,9726;51,19;4629;15,61;7163;3,73;1;
2023;3124302;Espinosa - MG;MG;54,47;0,7665;57,89;5209;2,52;7293;4,27;1;
2023;3124401;Espírito Santo do Dourado - MG;MG;50,03;0,7299;46,74;9843;3,76;5665;9,08;1;
2023;3124500;Estiva - MG;MG;59,08;0,9612;56,90;5387;3,68;4990;3,48;1;
2023;3124609;Estrela Dalva - MG;MG;46,45;0,9553;64,29;4994;0,21;5380;27,45;0;
2023;3124708;Estrela do Indaiá - MG;MG;61,78;0,9026;62,60;6490;13,21;8558;14,43;1;
2023;3124807;Estrela do Sul - MG;MG;42,32;0,9209;58,44;6046;4,60;2494;11,70;0;
2023;3124906;Eugenópolis - MG;MG;58,42;0,9151;52,41;6121;7,90;4743;5,56;1;
2023;3125002;Ewbank da Câmara - MG;MG;66,97;0,9660;70,39;4311;14,22;6656;10,32;1;
2023;3125101;Extrema - MG;MG;70,14;0,9902;70,67;3936;25,79;5231;4,30;1;
2023;3125200;Fama - MG;MG;71,68;0,9755;72,24;4102;14,50;4516;19,39;1;
2023;3125309;Faria Lemos - MG;MG;44,50;0,8844;71,22;8007;12,57;4259;12,55;0;
2023;3125408;Felício dos Santos - MG;MG;27,82;0,6026;49,52;9926;9,36;6738;3,90;0;
2023;3125507;São Gonçalo do Rio Preto - MG;MG;35,21;0,8485;52,46;9494;15,13;7150;6,60;0;
2023;3125606;Felisburgo - MG;MG;33,05;0,7992;46,81;5431;6,29;7546;4,62;0;
2023;3125705;Felixlândia - MG;MG;58,14;0,8361;62,90;8114;1,65;2097;5,72;1;
2023;3125804;Fernandes Tourinho - MG;MG;38,40;0,9727;48,02;6518;6,32;7187;14,34;0;
2023;3125903;Ferros - MG;MG;54,32;0,7394;48,73;9600;5,76;3937;15,64;1;
2023;3125952;Fervedouro - MG;MG;37,89;0,9017;50,13;6337;6,14;3807;6,70;0;
2023;3126000;Florestal - MG;MG;51,33;0,9544;67,93;4399;30,99;2705;3,73;0;
2023;3126109;Formiga - MG;MG;66,09;0,9559;68,84;7364;15,12;1451;4,84;1;
2023;3126208;Formoso - MG;MG;54,97;0,7130;56,89;8406;1,94;2392;8,81;1;
2023;3126307;Fortaleza de Minas - MG;MG;56,82;0,8769;55,18;7905;13,83;8757;8,63;1;
2023;3126406;Fortuna de Minas - MG;MG;58,89;0,8215;56,11;7998;13,28;4520;9,70;1;
2023;3126505;Francisco Badaró - MG;MG;50,47;0,6530;42,39;5937;0,46;3759;6,79;1;
2023;3126604;Francisco Dumont - MG;MG;30,46;0,6992;47,71;9332;0,36;1842;4,44;0;
2023;3126703;Francisco Sá - MG;MG;53,25;0,7044;39,38;4680;8,75;3615;4,26;1;
2023;3126752;Franciscópolis - MG;MG;56,57;0,6472;38,51;8299;45,87;9782;9,93;1;
2023;3126802;Frei Gaspar - MG;MG;29,39;0,7528;25,92;5961;3,46;3889;8,87;0;
2023;3126901;Frei Inocêncio - MG;MG;44,48;0,8340;2,58;4560;10,05;5453;0,00;1;
2023;3126950;Frei Lagonegro - MG;MG;29,84;0,7445;33,47;6531;3,16;5020;8,85;0;
2023;3127008;Fronteira - MG;MG;63,65;0,9836;63,29;3545;14,87;9310;6,88;1;
2023;3127057;Fronteira dos Vales - MG;MG;33,46;0,6905;39,19;4801;7,87;3429;6,90;0;
2023;3127073;Fruta de Leite - MG;MG;22,77;0,4902;41,98;9114;8,70;9505;4,30;0;
2023;3127107;Frutal - MG;MG;70,17;0,9238;70,98;3173;21,29;4291;8,36;1;
2023;3127206;Funilândia - MG;MG;61,13;0,7956;52,55;4983;15,60;3194;8,54;1;
2023;3127305;Galiléia - MG;MG;59,01;0,9073;54,92;8004;10,06;4181;8,04;1;
2023;3127339;Gameleiras - MG;MG;31,98;0,5788;61,78;9224;0,67;3531;8,35;0;
2023;3127354;Glaucilândia - MG;MG;55,30;0,9155;46,80;8868;0,10;2781;10,25;1;
2023;3127370;Goiabeira - MG;MG;44,14;0,9605;63,31;6841;11,89;4187;10,60;0;
2023;3127388;Goianá - MG;MG;63,19;0,9626;57,67;7380;12,21;3732;12,34;1;
2023;3127404;Gonçalves - MG;MG;38,89;0,8347;60,06;9012;12,20;5067;10,56;0;
2023;3127503;Gonzaga - MG;MG;55,47;0,7882;44,71;6658;12,47;5795;9,56;1;
2023;3127602;Gouveia - MG;MG;55,01;0,8599;51,15;8182;13,69;6642;2,65;1;
2023;3127701;Governador Valadares - MG;MG;71,08;0,9808;70,16;3485;22,78;2447;3,81;1;
2023;3127800;Grão Mogol - MG;MG;49,22;0,4851;54,67;9511;5,60;3422;6,47;1;
2023;3127909;Grupiara - MG;MG;44,19;0,9540;61,89;5686;5,78;6872;21,55;0;
2023;3128006;Guanhães - MG;MG;60,66;0,8929;65,74;4721;13,45;8909;3,41;1;
2023;3128105;Guapé - MG;MG;54,43;0,8098;48,04;7425;9,26;5431;5,81;1;
2023;3128204;Guaraciaba - MG;MG;31,39;0,9065;34,10;4838;5,60;8803;5,13;0;
2023;3128253;Guaraciama - MG;MG;34,47;0,8870;55,11;9956;0,28;3403;5,94;0;
2023;3128303;Guaranésia - MG;MG;65,47;0,9801;56,70;3356;17,09;3466;3,13;1;
2023;3128402;Guarani - MG;MG;56,60;0,8905;49,52;8077;8,45;2891;3,89;1;
2023;3128501;Guarará - MG;MG;67,09;0,9896;64,02;5199;19,49;5402;9,53;1;
2023;3128600;Guarda-Mor - MG;MG;51,68;0,6085;55,85;9964;5,72;2115;4,59;1;
2023;3128709;Guaxupé - MG;MG;70,66;0,9876;70,12;3982;23,98;3026;3,54;1;
2023;3128808;Guidoval - MG;MG;42,64;0,9667;53,64;5198;27,11;9170;5,61;0;
2023;3128907;Guimarânia - MG;MG;38,13;0,9049;54,94;7733;17,30;6914;3,54;0;
2023;3129004;Guiricema - MG;MG;38,65;0,9492;58,75;6443;9,49;8896;7,71;0;
2023;3129103;Gurinhatã - MG;MG;41,97;0,7084;56,37;5941;9,79;4322;25,04;0;
2023;3129202;Heliodora - MG;MG;31,70;0,8988;45,46;9794;15,31;9565;3,26;0;
2023;3129301;Iapu - MG;MG;33,40;0,9319;41,46;6120;0,81;5245;4,16;0;
2023;3129400;Ibertioga - MG;MG;37,13;0,8393;47,98;5012;12,62;6392;5,77;0;
2023;3129509;Ibiá - MG;MG;67,55;0,9023;67,68;4304;16,92;4314;10,80;1;
2023;3129608;Ibiaí - MG;MG;37,09;0,8889;63,96;8075;5,40;8734;9,55;0;
2023;3129657;Ibiracatu - MG;MG;40,14;0,9334;67,78;8859;1,69;5146;11,81;0;
2023;3129707;Ibiraci - MG;MG;58,05;0,8640;59,66;5937;5,75;6405;6,39;1;
2023;3129806;Ibirité - MG;MG;65,96;1,0000;59,60;4128;13,74;2035;3,17;1;
2023;3129905;Ibitiúra de Minas - MG;MG;36,45;0,9810;44,96;9857;9,96;6833;14,86;0;
2023;3130002;Ibituruna - MG;MG;37,61;0,9484;51,35;9498;16,42;6601;7,41;0;
2023;3130051;Icaraí de Minas - MG;MG;24,96;0,6763;27,76;9296;0,11;2098;4,68;0;
2023;3130101;Igarapé - MG;MG;68,59;1,0000;69,84;5023;18,95;3613;4,80;1;
2023;3130200;Igaratinga - MG;MG;68,45;0,9952;66,80;6216;20,23;4993;12,93;1;
2023;3130309;Iguatama - MG;MG;67,79;0,9073;68,24;3899;15,49;3362;8,79;1;
2023;3130408;Ijaci - MG;MG;63,73;0,9968;55,41;5190;18,81;5018;4,28;1;
2023;3130507;Ilicínea - MG;MG;57,24;0,9025;57,26;5388;8,88;8385;3,14;1;
2023;3130556;Imbé de Minas - MG;MG;50,63;0,8582;33,90;7644;2,85;4244;5,73;1;
2023;3130606;Inconfidentes - MG;MG;55,37;0,6712;53,11;9912;19,54;3764;6,85;1;
2023;3130655;Indaiabira - MG;MG;25,79;0,5738;33,71;9249;3,32;3711;9,45;0;
2023;3130705;Indianópolis - MG;MG;62,47;0,8997;62,39;4522;5,13;7875;17,83;1;
2023;3130804;Ingaí - MG;MG;36,11;0,8438;52,89;9297;10,91;6407;11,63;0;
2023;3130903;Inhapim - MG;MG;54,76;0,8165;48,64;6223;4,53;4837;5,73;1;
2023;3131000;Inhaúma - MG;MG;60,05;0,9386;51,03;8735;16,67;3739;8,01;1;
2023;3131109;Inimutaba - MG;MG;50,19;0,7643;49,74;9885;11,71;8641;4,07;1;
2023;3131158;Ipaba - MG;MG;40,39;0,9975;55,90;5106;9,33;5770;2,33;0;
2023;3131208;Ipanema - MG;MG;61,52;0,8974;61,72;4712;9,38;4155;2,56;1;
2023;3131307;Ipatinga - MG;MG;70,70;0,9972;69,86;3789;20,94;2524;4,52;1;
2023;3131406;Ipiaçu - MG;MG;61,48;0,9436;61,73;5591;8,46;8466;13,25;1;
2023;3131505;Ipuiúna - MG;MG;56,57;0,9223;54,44;7730;8,61;6839;5,47;1;
2023;3131604;Iraí de Minas - MG;MG;61,09;0,8708;60,25;8544;16,08;3970;8,36;1;
2023;3131703;Itabira - MG;MG;68,76;0,9678;70,11;4460;20,72;4179;5,21;1;
2023;3131802;Itabirinha - MG;MG;34,20;0,7710;55,65;5968;1,96;6040;4,83;0;
2023;3131901;Itabirito - MG;MG;68,42;0,9968;70,10;4542;14,50;3553;6,94;1;
2023;3132008;Itacambira - MG;MG;20,25;0,2575;41,97;9924;0,48;2870;4,70;0;
2023;3132107;Itacarambi - MG;MG;32,41;0,8210;48,25;4656;4,40;8659;1,74;0;
2023;3132206;Itaguara - MG;MG;63,41;0,9327;67,67;6882;5,00;2838;9,39;1;
2023;3132305;Itaipé - MG;MG;29,86;0,5801;44,72;5559;2,67;3755;3,82;0;
2023;3132404;Itajubá - MG;MG;69,90;0,9800;67,71;4143;25,14;3220;3,22;1;
2023;3132503;Itamarandiba - MG;MG;58,35;0,7869;57,18;6240;7,06;2307;4,55;1;
2023;3132602;Itamarati de Minas - MG;MG;42,56;0,9302;51,20;5039;18,08;4906;8,13;0;
2023;3132701;Itambacuri - MG;MG;56,44;0,7869;56,88;5999;0,98;2418;3,33;1;
2023;3132800;Itambé do Mato Dentro - MG;MG;36,31;0,7215;48,93;7178;9,55;4333;14,01;0;
2023;3132909;Itamogi - MG;MG;59,34;0,9309;55,92;6252;8,67;4102;2,79;1;
2023;3133006;Itamonte - MG;MG;62,39;0,8256;58,97;3979;14,46;2582;2,03;1;
2023;3133105;Itanhandu - MG;MG;64,10;0,9887;59,09;4178;13,65;4072;2,63;1;
2023;3133204;Itanhomi - MG;MG;33,30;0,8391;47,97;5056;2,72;7256;3,59;0;
2023;3133303;Itaobim - MG;MG;57,60;0,8081;60,75;6436;7,50;4743;3,13;1;
2023;3133402;Itapagipe - MG;MG;57,06;0,7903;55,74;4961;10,02;8995;10,23;1;
2023;3133501;Itapecerica - MG;MG;59,91;0,8760;62,12;6020;14,35;8553;7,15;1;
2023;3133600;Itapeva - MG;MG;67,53;0,9424;69,86;4717;22,82;5973;5,52;1;
2023;3133709;Itatiaiuçu - MG;MG;64,02;0,9608;70,30;6611;6,80;5976;12,34;1;
2023;3133758;Itaú de Minas - MG;MG;67,83;0,9922;68,14;3755;15,82;3368;2,78;1;
2023;3133808;Itaúna - MG;MG;67,16;0,9909;66,03;7178;21,89;2791;5,12;1;
2023;3133907;Itaverava - MG;MG;55,87;0,8883;42,63;7886;11,27;4042;7,09;1;
2023;3134004;Itinga - MG;MG;49,52;0,6341;44,96;8805;6,42;3588;4,37;1;
2023;3134103;Itueta - MG;MG;50,75;0,6701;47,50;9254;2,60;3139;8,26;1;
2023;3134202;Ituiutaba - MG;MG;66,38;0,9773;66,85;4372;20,84;8159;7,92;1;
2023;3134301;Itumirim - MG;MG;48,02;0,9739;63,60;5081;17,41;3095;10,55;0;
2023;3134400;Iturama - MG;MG;68,39;0,9633;71,12;4306;19,18;4693;5,48;1;
2023;3134509;Itutinga - MG;MG;44,90;0,8766;68,65;7215;17,87;4321;9,49;0;
2023;3134608;Jaboticatubas - MG;MG;47,67;0,9019;66,45;5189;28,73;6383;8,33;0;
2023;3134707;Jacinto - MG;MG;35,37;0,8194;43,76;6108;7,24;2858;4,53;0;
2023;3134806;Jacuí - MG;MG;55,40;0,8040;54,16;9511;13,00;4879;5,34;1;
2023;3134905;Jacutinga - MG;MG;62,62;0,9637;60,91;6933;11,99;2992;4,31;1;
2023;3135001;Jaguaraçu - MG;MG;65,93;0,9217;70,53;5005;2,14;5077;19,40;1;
2023;3135050;Jaíba - MG;MG;43,91;0,8106;65,94;4073;16,11;3667;3,45;0;
2023;3135076;Jampruca - MG;MG;53,51;0,7825;45,72;7009;1,91;5148;11,64;1;
2023;3135100;Janaúba - MG;MG;65,98;0,9458;68,01;3873;11,72;3210;3,11;1;
2023;3135209;Januária - MG;MG;56,89;0,7522;53,32;4946;8,31;3505;2,76;1;
2023;3135308;Japaraíba - MG;MG;39,14;0,9773;64,37;6743;3,96;7979;6,65;0;
2023;3135357;Japonvar - MG;MG;49,95;0,8964;47,75;9966;0,74;7556;4,92;1;
2023;3135407;Jeceaba - MG;MG;64,36;0,9019;72,06;6702;9,23;6320;14,52;1;
2023;3135456;Jenipapo de Minas - MG;MG;49,69;0,6070;44,70;4506;1,17;5877;4,92;1;
2023;3135506;Jequeri - MG;MG;33,40;0,8096;45,71;8281;3,30;2877;6,44;0;
2023;3135605;Jequitaí - MG;MG;58,69;0,7665;68,56;8216;8,53;4422;6,17;1;
2023;3135704;Jequitibá - MG;MG;33,88;0,6023;51,42;7770;14,18;5385;10,20;0;
2023;3135803;Jequitinhonha - MG;MG;51,82;0,7935;42,65;8188;3,11;2439;3,33;1;
2023;3135902;Jesuânia - MG;MG;29,84;0,8317;39,72;9781;2,26;3327;3,89;0;
2023;3136009;Joaíma - MG;MG;32,08;0,7535;40,79;5035;6,19;5225;2,88;0;
2023;3136108;Joanésia - MG;MG;27,67;0,6946;26,19;5004;1,46;4626;6,93;0;
2023;3136207;João Monlevade - MG;MG;70,25;1,0000;70,11;3512;20,17;3089;3,74;1;
2023;3136306;João Pinheiro - MG;MG;58,15;0,8466;69,91;7375;5,98;7323;4,70;1;
2023;3136405;Joaquim Felício - MG;MG;47,59;0,6148;42,58;8991;6,32;5211;5,19;1;
2023;3136504;Jordânia - MG;MG;32,59;0,7617;38,83;5093;4,79;3671;3,88;0;
2023;3136520;José Gonçalves de Minas - MG;MG;37,58;0,9136;48,24;8119;4,24;3370;12,60;0;
2023;3136553;José Raydan - MG;MG;34,96;0,7821;46,49;6002;0,25;2813;9,37;0;
2023;3136579;Josenópolis - MG;MG;33,57;0,6990;49,35;5743;0,70;3832;8,26;0;
2023;3136603;Nova União - MG;MG;66,79;0,9323;69,18;4320;10,26;4559;11,85;1;
2023;3136652;Juatuba - MG;MG;70,00;1,0000;69,94;4177;23,88;5264;6,51;1;
2023;3136702;Juiz de Fora - MG;MG;72,26;0,9945;70,22;3613;26,55;2704;4,51;1;
2023;3136801;Juramento - MG;MG;32,62;0,8299;41,61;9389;0,42;2249;10,62;0;
2023;3136900;Juruaia - MG;MG;39,16;0,9173;57,44;5955;9,74;5362;2,71;0;
2023;3136959;Juvenília - MG;MG;35,53;0,8376;65,75;9477;2,04;7673;10,36;0;
2023;3137007;Ladainha - MG;MG;21,85;0,4078;30,35;7528;0,44;2162;2,78;0;
2023;3137106;Lagamar - MG;MG;62,26;0,7686;58,73;4521;7,72;3783;16,59;1;
2023;3137205;Lagoa da Prata - MG;MG;65,93;0,9939;64,48;7132;21,47;3060;2,72;1;
2023;3137304;Lagoa dos Patos - MG;MG;31,09;0,8222;52,60;9845;2,32;6918;6,04;0;
2023;3137403;Lagoa Dourada - MG;MG;33,79;0,8697;46,96;8151;11,06;7003;4,70;0;
2023;3137502;Lagoa Formosa - MG;MG;65,65;0,9122;61,02;4266;19,46;3744;5,29;1;
2023;3137536;Lagoa Grande - MG;MG;37,28;0,8120;58,37;4120;2,89;6883;6,69;0;
2023;3137601;Lagoa Santa - MG;MG;71,36;0,9971;69,97;4045;24,14;3149;5,99;1;
2023;3137700;Lajinha - MG;MG;54,75;0,8612;47,82;6103;6,14;5167;2,40;1;
2023;3137809;Lambari - MG;MG;62,79;0,8755;59,38;5066;13,73;2417;3,43;1;
2023;3137908;Lamim - MG;MG;62,52;0,9330;49,26;4997;21,09;6125;9,42;1;
2023;3138005;Laranjal - MG;MG;39,70;0,9886;56,55;6548;2,69;4162;6,71;0;
2023;3138104;Lassance - MG;MG;29,19;0,7814;42,46;9640;7,21;6364;4,21;0;
2023;3138203;Lavras - MG;MG;70,11;0,9922;69,97;4557;18,96;1478;4,30;1;
2023;3138302;Leandro Ferreira - MG;MG;39,78;0,8740;58,64;6573;6,07;4206;9,38;0;
2023;3138351;Leme do Prado - MG;MG;31,48;0,6738;49,04;8529;8,89;7555;11,52;0;
2023;3138401;Leopoldina - MG;MG;63,62;0,9563;61,69;4814;9,03;3113;4,69;1;
2023;3138500;Liberdade - MG;MG;60,57;0,8744;58,27;5229;14,42;6673;6,33;1;
2023;3138609;Lima Duarte - MG;MG;63,18;0,8834;57,22;5032;17,76;3890;5,81;1;
2023;3138625;Limeira do Oeste - MG;MG;63,17;0,7644;60,44;5723;29,13;6199;6,91;1;
2023;3138658;Lontra - MG;MG;53,15;0,9333;54,33;9647;0,77;6870;5,69;1;
2023;3138674;Luisburgo - MG;MG;28,56;0,7941;37,77;7437;4,81;7652;4,31;0;
2023;3138682;Luislândia - MG;MG;32,99;0,8309;59,29;9303;1,28;7859;8,05;0;
2023;3138708;Luminárias - MG;MG;34,76;0,8763;52,69;8763;4,46;4691;5,37;0;
2023;3138807;Luz - MG;MG;68,57;0,9588;70,94;3194;12,12;4615;10,07;1;
2023;3138906;Machacalis - MG;MG;52,34;0,9111;45,96;9446;5,02;5863;4,62;1;
2023;3139003;Machado - MG;MG;65,36;0,9646;61,78;5423;14,90;2394;4,78;1;
2023;3139102;Madre de Deus de Minas - MG;MG;39,49;0,8391;58,64;7664;16,42;4320;3,85;0;
2023;3139201;Malacacheta - MG;MG;54,17;0,7680;48,83;5176;6,00;4964;2,28;1;
2023;3139250;Mamonas - MG;MG;28,41;0,7342;45,03;7214;1,13;7400;3,34;0;
2023;3139300;Manga - MG;MG;36,11;0,8130;53,85;4026;0,63;4707;3,18;0;
2023;3139409;Manhuaçu - MG;MG;63,36;0,9758;63,80;4744;13,65;6242;3,26;1;
2023;3139508;Manhumirim - MG;MG;65,64;0,9577;59,33;5206;25,33;4396;2,43;1;
2023;3139607;Mantena - MG;MG;56,95;0,8541;55,41;6049;3,77;3675;2,64;1;
2023;3139706;Maravilhas - MG;MG;64,44;0,9374;55,29;3567;11,43;2864;8,18;1;
2023;3139805;Mar de Espanha - MG;MG;66,80;0,9573;61,84;3652;20,35;4060;3,93;1;
2023;3139904;Maria da Fé - MG;MG;60,15;0,9497;49,10;4740;7,56;3035;4,91;1;
